valid_time,t2m,tp,number,latitude,longitude,expver,station_id
2024-08-07 12:00:00,300.56793,0.007063091,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-08-08 12:00:00,303.52304,0.0009781718,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-08-09 12:00:00,302.55713,0.0033459887,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-08-10 12:00:00,301.8473,0.0073144883,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-08-11 12:00:00,301.06137,0.01191017,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-08-12 12:00:00,301.45233,0.0100412015,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-08-13 12:00:00,300.73602,0.021279857,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-08-14 12:00:00,302.76068,0.007990524,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-08-15 12:00:00,303.70227,0.0019034445,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-08-16 12:00:00,301.62628,0.008538151,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-08-17 12:00:00,303.20117,0.002510801,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-08-18 12:00:00,303.32053,0.006165275,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-08-19 12:00:00,302.95572,0.0020489693,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-08-20 12:00:00,301.64722,0.014139834,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-08-21 12:00:00,304.71606,0.0016384125,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-08-22 12:00:00,304.32617,0.001023786,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-08-23 12:00:00,303.69006,0.0013766827,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-08-24 12:00:00,304.3225,0.0012504011,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-08-25 12:00:00,303.20724,0.0010049818,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-08-26 12:00:00,301.59683,0.008907616,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-08-27 12:00:00,301.26035,0.009705201,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-08-28 12:00:00,301.34973,0.0071256696,0,28.599999999999994,77.29999999999997,0001,STATION_33
